label,comment
1,Alalı 3 gün oldu. Çok beğendim. Şarjı kamerası gayet güzel. Boyutu güzel
1,Ürün çok güzel huawei diyip almaktan vazgeçmeyin fiyatını hak ediyor sadece kulaklık çok kötü
1,"Ben yıllardır Apple kullanıyorum Mate 20 yi eşim için satın aldım 2-3 gündür inceliyorum resmen adamlar yapmış.... İnternette gezinirken veya başka bir işlem yaparken ışık hızında bağlanıyor bekleme yok, en çok batarya süresini merak ediyordum ilk şarjını yaptıktan sonra tasarruf modlarını aktif etmeden dolu dolu kullanımla tam 2 gün gitti ve şaşırdım. Platinyum Gold rengini aldım çok şık ve elit bir görüntüsü var kesinlikle bu fiyata mate 20 yi öneriyorum..."
1,şu ana kadar memnun kaldım guzel
1,Telefon çok güzel.cok hızlı.tavsiye ederim.
1,Ürün iyi paketlenmiş halde geldi gayet de güzel
1,Ürünü daha tam deneyemedim ilk izlenim olarak güzel kullandıktan sonra yorum yapacagim
1,2. kez aynı telefonu alıyorum başarılı
1,çok güzel diğer pahalı telefonlara çok çok para vermeye değmez
1,sorunsuz ve hızlı şekilde bana ulaştı.
1,Urun Cok guzel teslim aldım Cok tesekkurederım
1,fiyatına göre iyi ürün.
1,Kullanışlı f/p cihazi
1,tam not herşey olunda
1,evet ürün gayet başarılı ama 9pro olağanüstü haberiniz olsun
1,LG G3 telefonum arıza yapınca aldım.ozellikleri ve fiyatı gayet mantıklı bı urun
1,Guzel urun hızlı kargo
1,Evet. Fiyatına göre gayet iyi
1,Bu fiyata canavar gibi telefon abicim beğenmeyen gitsin iphone xr alsın
1,fiyat / kalite gayet iyi durumda.
1,"Batarya ömrü uzun gidiyor (kullanıma göre değişebilir), ısınma sorunu yok, gayet kullanışlı bir ürün, benzer özelliklere sahip telefonlara göre uygun fiyatlı... Teşekkürler General Mobile!"
1,ürün 1000 tl altına alınabilecek iyi bi telefon 20 gb boş alan ile geliyor 12 gb sistem kullanıyor kapalı kutu orjinal geliyor
1,Telefon çok uzun değil ve ince tek elde kullanım için gayet iyi General Mobile kötü dediler ancak elimdeki ürün fazlasıyla kaliteli fiyat performans açısından mükemmel Kamerası orta düzeyde yeterli hafuzası 32 değil 20 GB tır
1,"ilgli, satıcı dürüst bir esnaf teşekkür ediyorum..."
1,Evet ürünü beğendim istediğim ürün geldi hızlı zamanında geldi teşekkür ederim
1,mükemmel ürün yüzde yüz yerli
1,Güzel ............
1,Kargo 4 günde gelmedi adresime yanlış adres yazmışlar gidip almak zorunda kaldım onun dışında üründe hiç bir sıkıntı yoktu tamamen özenle kargolanmıştı sıkıntısız çalışıyor kargo dışında bi sıkıntısı yok :)
1,Acılmamış kutuda çok kısa sürede teslim aldım.
1,Gelbial mağazasına çok teşekkür ederim ayrıca n11 e de çok güvenilir bir mağaza telefon kapalı kutuda sıfır geldi jelatini ben açtım telefonda çok güzel kullanışlı gönül rahatlığıyla bu mağazadan alabilirsiniz
1,"Harika bir satıcı, kargo hizmeti hızlı, ürün iyi paketlenmiş, on numara beş yıldız..."
1,İstediğim özelliklere sahip şimdilik memnunum...Rakiplerine oranla fiyatı mükemmel... Tavsiye ederim...
1,Gelbial sirketi gayet basarili urun guzel paketlenmis.fatura ve garanti belgesi icinde geliyor. Simdilik telefon cok iyi ilerde sikinti cikmaz umarim.
1,Evet.Teşekkür ederim.
1,Ürünü beğendim memnun kaldım tavsiye ederin
1,Mağaza iyi ürün elime sağlam ulaştı kargo biraz yavaş
1,Zaten kullandığım bi telefondu. Kızım için aldım. Telefon her yönüyle güzel . Tavsiye ederim
1,fiyat ve performans açısından beklentilerinizi karşılayacak bir telefon. dereddüt etmeden alınabilecek telefonlardan.
1,Ürün güzel paketlenmiş ve 2 iş günü içinde elime ulaştı teşekkürler
0,"ürün plastik, kamera tırt bilginize. samsung ürününden vazgeçmeyiniz..bnm gibi pişman olmayın"
1,Kargoyu mng kargodan aldığım zaman dış kutusu açıktı kargo tutanak duzenliyordu ama telefonun iç kutusu açılmamış ti mağaza mağaza konusunda hiç bir yorumda bulunmayacagim.
1,Teşekkür ederim. Hızlı ve güvenilir alışveriş
0,Mağaza gönderimi iyi ürün çabuk geldi
1,çok güzel hızlı geldi sorunsuz
1,"İlgili mağaza, kaliteli ürün teşekkürler."
1,kullanılmadığı zaman bile ısınma yapıyor
1,paketleme tam yapılmamış telpa garantili bu fiyata alınabilecek bir cihaz tavsiye ederim
1,Ürün 2. iş gününde elime ulaştı hızlı gönderi teşekkürler
1,iyi güzel hızlı
1,N 11 e teşekkürler
1,Hızlı Kargo için Teşekkürler. Ayrıca ürünü kesinlikle tavsiye ediyorum.
1,Harika tavsiye ederim.
1,ben hayatımda böyle üst seviye bi kamera görmedim ya cidden 300 liralık mini mikroskoplar kadar kaliteli bir zoomu var kıl tanelerimi gördüm ya yok böyle bir şey. Ek olarak kargodan da çok memnun oldum 1 iş gününde getirdi ve bi de ne yaptılar dersiniz gelmeden önce telefonla aradılar ya bu ara şubeye gitmez oldum çok hayretler içerisiindeyim
1,Ürün anlatıldığı gibi. Hızlı kargo İçin teşekkürler
1,evet anlatıldığı gibiydi
1,ürün cok iyi bekletimin üzerinde 1 iş gününde elime ulaştı çok teşekkürler
1,evet ikinci kez aldık
1,Çok Beğendim fiyatına göre mükemmel telefon orijinal garantili faturalı daha ne olsun düşünmeden alın satıcısına teşekkür ederim güvenilir firma
1,"Dokunmtigi çok iyi. Parmak izi ve yüz okumayı beğendim. Çok seri bir ürün. Ayrıca silikon kılıf için teşekkür. LG G3 ten terfi ettim, farkı farkediliyor"
1,Başarılı bir şekilde teslim edildi
0,Hayır kesinlikle beğenmedim
1,fiyatına göre çok iyi fotoğraflar çok net
1,"Mi 8 Lite çok iyi, tavsiye ederim.."
1,güzel telefon boşuna diğer markalara fazla para vermeyin
1,Beğendim harika ürün
1,Herşey anlatıldığı gibi..👍
1,Fiyatına göre yeterli bir ürün çekinmeden alabilirsiniz
0,Üründe çizik var sıfır değilmiş
1,Telefon süper.Çok para verip pahalı telefon almaya gerek yok.
1,"Fiyat, performans, kalite açısından düşünmeden alınabilecek bir telefon."
1,İstediğim ürün geldi
1,ürün kesinlikle 5 yıldız hakkını veriyor ben zaten kullanıyordum arkadaşa aldık bu fiyata başka cihaz yok
1,ürün bu fiyat aralığında lider. magaza çok ilgili düşünmeden alışveriş yapabilirsiniz.
1,2. kez aliyorum sorunsuz teşekkürler
1,Çok beyendim teşekkür ederim.
1,"Kaliteli bir ürün, tutulur..."
1,Ürün gayet sağlıklı çalışıyor parmak izi okuyucu gayet hızlı fotoğraf çekimide bir o kadar güzel 60 fps video kaydı için aynı şeyi söyleyemem anroid güncellemesi güncelleme kontrolünden sonra geliyor..Biz memnun kaldık teşekkürler :)
1,fiyati çok dalgaliydi risk alıp 2000den aldım o biraz kafa kariştiriyor şubat gibi 6gb rami 1950 lerde seyrediyordu fakat bir daha o seviyelere ineceğini düşünmedim. puanlamaya kargoyuda ekleyecek olsam bir yıldız bile vermezdim. ama ürün çok iyi çok hızlı gayet memnunum beklentinizi tam karşılayan bir telefon olacaktir
1,evet güzel memnunuz
1,telefon anlatıldığı gibiydi. içiniz rahat etsin diye yazıyorum yeni telefonumdann. kamerası çok iyi. oyun performansı çok iyi. daha yüksek fiyatları dahi hak ediyor bence kacirmayin.
1,2000 tl civarındaki telefonların arasından seçtim .memnunum.
1,2 gündür cihaz elimde şuan herşey yolunda kamera güzel parmak izi ve yüz tanıma sorunsuz
1,uygun fiyat performans ürünü.
1,Ürün gayet güzel ve şık fiyat ve özellik olarak çok iyi
1,bu üçüncü mi cihazım daha önce mi a 2 ve a 2lite aldım çok memnunum pahalı cihazlar para ödemeyin bu cihazlar en üst seviye markalarla aynı performansı veriyor paranızı çöpe atmayın .
1,kargonun hatası hariç.hersey mükemmel. tam oturdu.hissiyat güzel.tesekkurler
1,Ürün çok güzel fakat kulaklık yoktu pakette
1,Geçen hafta aldım telefondan bi haftada 300 TL zammı gelir kardeşim bidaha alcaktik...
1,Ürün zaten istediğim bir modeldi Iphone 6s kullanıcısıydım ve Iphone u aratan hiçbir yanı yok. Hatta çok daha iyi.
1,hızlı teşekkürler.
1,Fiyatına göre iyi
1,aşırı güzel buldum telefonu çok güzel tavsiye ederim :)
1,gerçekten çok güzel bir telefon. bir haftadır kullanıyorum. fiyatına göre alınacak telefon. kamera çok çok iyi değil ama fena da değil. galaxy a6+ almıştım eşime onunla kıyasladım duruşu özellikleri 10 basar.
1,Ürün anlatıldığı gibiydi.
1,kasılma yapmıyor parmak izi hızlı üst düzey beklentiniz yoksa mükemmel tavsiye ederim.
1,"Telefon tam bir fiyat performans ürünü, boyutu gayet normal ve hızlı"
1,Beyler Ürün elime ulaştı gerçekten düzgün ve özenli paketlenmişti telefonu kullanıp yorum yapmak istedim ve gerçekten efsane bir telefon herkese önerebilirim pubg felanda oynadım full HD yüksek ayarlarda kasma v.s yok alan kişi kesinlikle tatmin olucakdır ve cidden birçok güzel özeliği var benim tek canımı sıkan şey bianda yüksek miktarda zam gelmesi oldu ama seçimlerden dolayı böyle oldu herhalde alacak arkadaşlara tavsiye ediyorum fiyatı bu saatten sonra düşmez
1,"Üründe şu anda herhangi bir sıkıntı yok gibi duruyor. Yüz tanıma, parmak izi vs. hepsi çalışıyor. Şuan için şebeke ile alakalıda bir sıkıntı yapmadı. Ama ürünü henüz sabah teslim aldığım için çok kullanma fırsatı bulamadım."
1,"Ürünü kardeşime aldım, zaten uzun araştırmalar sonuvu aldığımızı söyleyebilrim.Teknololoji mağazalarından 500-600 tl daha uygun.Teknolojik cihazlar zaten şans işidir,ha yerli garanti ha ithalatçı garantisi."
1,Ürünü 06.03.19 da aldım bu yorumu 12 Mart’ta yapıyorum 6 günde 300 ₺ zaman gelerek 1977 ₺ olmuş Bu kadar fazla zam yapılmamalı diye düşünüyorum !
1,kargo hızlı urun paketlenmesi güzel telefon günümüz koşullarında 3bin TL değerinde kaliteye sahip. imel kayitli. alışma süreci olumlu. ekran göz yoruyor gibi. parmak izi çok seri. emeği geçenlere teşekkürler
1,Ürün sorunsuz şekilde geldi.Rahatlıkla sipariş verebilirsiniz.
1,"cihaz güzel, herhangi bir sıkıntısı yok, imeiler kayıtlı. mi kaynaklı problemler, kulaklık yok, zaten eskiden beri yoktu. eskiden 3A hızlı şarj çıkardı içinden 2A normal şarj aleti çıkıyor. bunun dışında sıkıntı yok."
1,bu fiyata bu özellikler çok iyi arayüzü güzel ve sade kamera kaliteli tavsiye ederim
1,harika telefon. fotoğraf kalitesi süper.
1,"Görsel olarak çok güzel tasarlanmış,bu paraya alınabilecek en iyi telefon"
1,Mağaza iletişimi iyi değildi fakat ürün anlatıldığı gibiydi ve bu arada telefon göründüğünden sahada efsane eğer paranız az ise direk bu telefonu almanızı tavsiye ederim
1,hem uygun fiyatı hem de özellikleri sebebi ile pahalı telefonlara fazladan para vermenize gerek yok. ekranı nı özellikle çok beğendim.
1,xiomi olarak aldığım ikinci ürün ikisininde aynı mağazadan aldım almayı düşündüğüm telefon Samsung A8 di aynı özelliklere sahip ama fiyatı 2 katına yakın sadece ekranı amoled olması artısı bununda ekranı üzmüyor çok aramiyorsunuz amoled ekranı bir çok işinize yarayan özellikleri var. telefonu kılıfla kullanınca pek marka önemli olmuyor. Kamerası iyi sağlam bir telefon zaten bu modelin çok satması o yüzden
1,ürünü 2kinci kez alıyorum xiaomi 8 lite fiyatına göre mükemmel bi cihaz ürün özenle paketlenmişti
1,çok şık..beğendim..
1,ürünü anlatmaya gerek yok f/p .çok araştırdım bu fiyata alınabilecek en iyi telefon. eşime aldım kendim de zaten 1.5 senedir mi6 kullanicisiyim ve memnunum Xiaomi lerden.
1,Ürün harika. Herkese tavsiye ederim. Mağaza da gayet ilgiliydi. Hızlı teslimat ve sorunsuz ürün . İlginiz için tesekkür ederim.
1,"Kaliteli urun, kutusundan eksiksiz çikti."
1,Çok hızlı bir şekilde eksiksiz geldi. Teşekkür ederiz.
1,Çok iyiydi teslimat çok hızlı ve bilgilendirme gayet iyi
1,Tam bir fiyat performans canavarı telefon 👍
1,Anlatildigi gibi.tesekkurler
1,Ürün gayet özenli bir şekilde paketlenmiş olarak elime ulaştı.
1,Paletim özenli ve hızlı geldi teşekkürler
1,Çok iyi cihaz. Bütçesi kısıtlı olup performanslı bir telefon almak isteyenler için kaçırılmayacak ürün..
1,Çok iyi cihaz. Bütçesi kısıtlı olup performanslı bir telefon almak isteyenler için kaçırılmayacak ürün..
1,ürünü çok beğendik
1,Ürünü beğendim. Tatmin edici
1,Ürün şık ve uygun fiyatlı. Tam bir F/P ürünü.
1,mağaza'dan 2. telefon alışım sorun yaşamadım ürün global vesiyon şarj için çeviriciye gerek yok bu fiyata alınabilecek en iyi telefon kamerası çok iyi sıkıntısız gönül rahatlıyığla alabilirsiniz
1,bu fiyata böyle bir ürün yok. çok iyi gerçekten.
1,"Mağazadan hiç çekinmeden rahatça alışveriş yapabilirsiniz, güvenirliği kanıtlanmış bir satıcı,"
1,Ürün gayet özenli bir şekilde paketlenmiş olarak elime ulaştı.
1,Paletim özenli ve hızlı geldi teşekkürler
1,Çok iyi cihaz. Bütçesi kısıtlı olup performanslı bir telefon almak isteyenler için kaçırılmayacak ürün..
1,Çok iyi cihaz. Bütçesi kısıtlı olup performanslı bir telefon almak isteyenler için kaçırılmayacak ürün..
1,ürünü çok beğendik
1,Ürünü beğendim. Tatmin edici
1,Ürün şık ve uygun fiyatlı. Tam bir F/P ürünü.
1,mağaza'dan 2. telefon alışım sorun yaşamadım ürün global vesiyon şarj için çeviriciye gerek yok bu fiyata alınabilecek en iyi telefon kamerası çok iyi sıkıntısız gönül rahatlıyığla alabilirsiniz
1,bu fiyata böyle bir ürün yok. çok iyi gerçekten.
1,"Mağazadan hiç çekinmeden rahatça alışveriş yapabilirsiniz, güvenirliği kanıtlanmış bir satıcı,"
1,evet beğendim herşey anlatıldığı gibi
1,evet çok beğendim teşekkular
1,Ürün çok güzel Huawei tr garantili sorunsuz herkese tavsiye ederim.
1,Kazanılan 75 TL n11 bonus ne zaman yuklenıyor? Telefon eskidi.
1,çok beğendim ürünü almadan incelediğim vidtolardaki gibi
1,Cok begendım tavsiye ederim
1,Urun guzel. Alacaklara tavsiye ediyorum.
1,mükemmel güvenilir mağaza
1,Telefon alırken ilk baktığım mağaza.. Ürün güzel mağaza güvenilir çok teşekkürler..
1,Herkese tavsiye ederim kaliteli ve güvenli ürünlerde çok güzeldi teşekkürler
1,sorunsuz kullanıyorum.teşekkürler.
1,gayet tabi anlatildigi ve gorselde oldugu gibi
1,Cihaz tam bir canavar
1,"Şarj 1 günü rahat çıkarıyor, ön kamerası günd0z çok güzel gece çok iyi değil, arka kamerada gündüz güzel gece iyi değil, hız problemi yok, takılma felan yok, dediğim gibi dihat performans ürünü ama bir amiral gemisi değil! Çok büyük beklenti ile almazsanız gayet tabi işinizi görür, kamerasıda amirallere göre iyi değil yoksa vasat diyemem"
1,evet ürün gerçekten süper yaşasın Çinliler
1,Ürün güzel mağaza çok iyi telefon on numara herşey çok iyi satıcı çok ilgili kafamdaki soru işaretleri giderdiler teşekkür ediyorum tavsiye şiddetli tavsiye ediyorum piyasa dan daha uygun kaçırmayın
1,Beklentimi karşılıyor sorunsuz tavsiye ederim
0,ürün güzel ama çin markalarında her zaman tedirgin olmuşumdur çok ısınan telefonlar üretiliyor önceki telefonumda ısınma yüzünden ahize sesi ve ekranında sarı leke olmuştu teknik servisi değiştirdi ancak bu telefondada çok ısınma meydana geliyor 1 saat konuşmadan sonra ahize sesi bölgesinde ve arka tarafında ısınma meydana geliyor alıcak kişilerin dikkat etmesinde yarar var çünkü çok rahatsız edici ve diğer bir soruna gelirsek hoparlör tek bir bölgede odaklandığı için kötü olmuş keşke alt tarafda 2 tane ses çıkışı olsaymış iade edicektim ama mağaza kabul eder etmez diye ısınmadan dolayı bilemedim o yüzden alıcak kişilere uyarı olarak yorum atıyorum ve ben gibi lütfen reklama aldanıp heveslenmeyin pek umduğunuz gibi çıkmaya bilir.
1,yıllardır huawei kullanıyorum beni hiç yanıltmadı. ürün görseli fiyatı hızı kamerası şarjı ile yine fark yaratmış. bu fiyat aralığında alınabilecek en güzel telefon..
1,Evet urun guzel harika hatta mukemmel
1,Evet Anlatıldığı gibiydi henüz tam olarak kullanmadım... Ama bu fiyata harika
1,kayıtlı onaylı güzel bir ürün tavsiye ediyorum
1,fiyatına göre çok çok güzel bir cihaz. bütçesi bu aralıkta olanlar düşünmeden alabilir. honor 8x ve bunun arasında kalmıştım. 300TL fazla verip honor almaktansa bunu tercih ettim. kılıf cam bütçesine para kalmış oldu :) hızı oldukça tatminkar asla bir yavaşlık yok oyunlar gayet akıcı stabil. sabah 10da şarjdan çıkardım aksam saat 17:30gibi %30 kalmıştı. yaklaşık 35 dk da baktığımda %70 civarında dolmuştu.
1,ürün distribütör garantili imeisinden huawei türkiyeden garanti kontrolü yaptırdığınızda her şeyin doğru olduğu görülüyor. Güvenilir satıcı aklınızda herhangi bir soru işareti kalmasın.
1,"Ürün ambalajli geldi, kargo kutulama gayet başarılı, güvenilir mağaza, kötü yorumlara bakmayın rahatlıkla alabilirsiniz"
1,"teşekkür ederim N11 ve Mağaza : GSM DÜNYASI,NA"
1,Ürün bence fiyatini hakediyor. Samsungun en yakın rakibi.
0,Hayır beğenmedim
1,Ürün çok iyi başarılı
1,Beklentileri karşılayan fiyata göre fazlasıyla performans cihazı.. renk olarak aleoara mavisi gayet şık tavsiye ederim..
0,Ürün beş para etmez. Kesinlikle almayın. A7 2016 kullanıyordum ve ve şimdi arıyorum o cihazı. Kulaklık sesi berbat ki en kaliteli kulaklığı kullanıyorum. Dokunmatiği de problemli
0,Üç günlük telefon donmalar kasmalar oluyo kapatıp açıyorum düzeliyor Çin mali telefon sonuçta pişman oldum paranızı çöpe atmayın arkadaşlar ben pişman oldum
